鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
內湖區,房地(土地+建物),臺北市內湖區行善路25巷1弄1~30號,47.3,住,,,1080610,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,124.08,3,2,2,有,有,16500000,132979,,0.0,0,,RPQNNLPKPHOFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段121~150號,5.0,商,,,1080703,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,49.5,0,0,0,無,無,8900000,179798,,0.0,0,,RPVNMLTKPHOFFCA09CA
中山區,車位,臺北市中山區民權東路一段1~30號,0.87,商,,,1080617,土地0建物0車位1,地下五層,十五層,其他,停車空間,鋼筋混凝土造,0971128,40.24,0,0,0,有,有,1500000,,坡道平面,40.24,1500000,,RPWUMLPKPHOFFCA86CA
內湖區,房地(土地+建物),臺北市內湖區金龍路222巷1~30號,20.09,住,,,1080528,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821213,64.49000000000001,2,1,1,有,有,11000000,170569,,0.0,0,,RPQNMLOKPHOFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區成功路三段181~210號,26.17,住,,,1080516,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700422,88.76,1,2,2,有,無,13900000,156602,,0.0,0,,RPOOMLLKPHOFFCA67CA
中山區,房地(土地+建物),臺北市中山區吉林路361~390號,6.31,住,,,1080610,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0681219,38.56,1,1,1,有,有,5300000,137448,,0.0,0,,RPOOMLPKPHOFFCA08CA
中山區,房地(土地+建物),臺北市中山區新生北路二段62巷1~30號,5.64,商,,,1080518,土地1建物1車位0,四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,76.96000000000001,2,1,1,有,有,19000000,246881,,0.0,0,,RPXRMLPJPHOFFCA56CA
中山區,房地(土地+建物)+車位,臺北市中山區農安街1~30號,9.75,商,,,1080530,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961212,104.81,2,2,2,有,有,21080000,201126,塔式車位,6.5,0,含增建或未登記建物。;,RPPSMLPJPHOFFCA48CA
內湖區,土地,碧湖段四小段121~150地號,24.73,住,,,1080617,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2520000,101901,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLTJPHOFFCA68CA
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路162巷151~180號,47.09,住,,,1080520,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,155.45999999999998,2,2,1,有,有,28380000,182555,坡道平面,0.0,0,一樓空地增建所有權人共3人,RPRNMLPJPHOFFCA18CA
中山區,房地(土地+建物),臺北市中山區中山北路三段1~30號,13.4,商,,,1080617,土地1建物1車位0,三層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0730217,128.21,2,1,2,有,有,20160000,157242,,0.0,0,,RPTOMLPJPHOFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區民權東路一段61~90號,30.02,商,,,1080503,土地1建物1車位2,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050524,357.62,3,2,2,有,有,83000000,265734,坡道平面,67.48,5900000,,RPVPMLPJPHOFFCA78CA
內湖區,房地(土地+建物),臺北市內湖區港華街85巷1~30號,17.4,住,,,1080525,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720611,90.83999999999999,2,2,1,有,無,11000000,121092,,0.0,0,含增建或未登記建物。;,RPORMLPJPHOFFCA28CA
中山區,房地(土地+建物),臺北市中山區雙城街3巷1~30號,4.98,商,,,1080602,土地1建物1車位0,十一層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841201,33.13,1,1,1,有,有,6300000,190160,,0.0,0,含增建或未登記建物。;,RPQRMLOJPHOFFCA38CA
大同區,房地(土地+建物),臺北市大同區萬全街61~90號,17.0,商,,,1080525,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),,加強磚造,,66.7,1,1,1,有,無,16680000,250075,,0.0,0,,RPPNMLRJPHOFFBA08CA
大同區,房地(土地+建物)+車位,臺北市大同區昌吉街99巷1~30號,18.81,住,,,1080530,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051108,141.45,2,2,1,有,有,21650000,153058,坡道平面,45.18,0,,RPSNMLTJPHOFFBA58CA
萬華區,房地(土地+建物)+車位,臺北市萬華區長沙街二段121~150號,7.65,商,,,1080604,土地2建物1車位1,四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,116.76,2,2,1,有,有,16250000,193772,坡道平面,43.22,2000000,1.本案因賣方需先辦理車位調整後再行移轉，故公契及私契立契日不同，本案申報為私契立契日。2.建物清冊公設內含車位面積。,RPPOMLLKPHOFFBA67CA
萬華區,房地(土地+建物)+車位,臺北市萬華區西園路二段281巷1~30號,27.02,住,,,1080529,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890821,140.04,3,2,2,有,有,18100000,129249,坡道機械,7.56,0,,RPROMLSJPHOFFBA48CA
中正區,房地(土地+建物),臺北市中正區延平南路61~90號,7.39,商,,,1080608,土地1建物1車位0,六層,十層,辦公商業大樓,住家用,鋼筋混凝土造,0700402,61.78,0,1,1,有,有,10500000,169958,,0.0,0,,RPWOMLPJPHOFFBA68CA
大同區,房地(土地+建物),臺北市大同區重慶北路二段6巷1~30號,52.0,商,,,1080414,土地2建物1車位0,全,二層,透天厝,,磚造,,101.46,3,1,1,有,無,15680000,154544,,0.0,0,含增建或未登記建物。;,RPXOMLPJPHOFFBA78CA
萬華區,房地(土地+建物),臺北市萬華區長沙街二段61~90號,8.19,商,,,1080422,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860219,84.5,2,1,1,有,有,13000000,153846,,0.0,0,,RPOPMLPJPHOFFBA97CA
文山區,房地(土地+建物),臺北市文山區興隆路三段221巷4弄1~30號,74.21,住,,,1080624,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690910,136.14,4,2,2,有,有,11700000,85941,,0.0,0,,RPWOMLKMPHOFFAA38CA
文山區,房地(土地+建物),臺北市文山區木柵路四段159巷151~180號,25.29,住,,,1080410,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.97,3,2,1,有,無,9450000,108658,,0.0,0,,RPWOMLRKPHOFFAA88CA
文山區,土地,華興段一小段391~420地號,64.0,其他,,,1080611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,40625,,0.0,0,,RPPNMLSKPHOFFAA18CA
文山區,房地(土地+建物),臺北市文山區興德路6巷1~30號,36.67,商,,,1080603,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,79.75,3,2,1,有,無,10288000,129003,,0.0,0,,RPVOMLSKPHOFFAA88CA
文山區,房地(土地+建物)+車位,臺北市文山區政大二街260巷1~30號,70.49,住,,,1080607,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0920609,136.79000000000002,3,2,2,有,有,13100000,95767,坡道平面,0.0,0,含增建或未登記建物。;,RPRPMLSJPHOFFAA48CA
文山區,房地(土地+建物),臺北市文山區木柵路四段9巷1~30號,48.02,住,,,1080604,土地2建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870815,87.66,2,1,1,有,有,11400000,130048,,0.0,0,,RPQOMLRKPHOFFAA28CA
文山區,房地(土地+建物)+車位,臺北市文山區秀明路一段129巷68弄1~30號,132.9,住,,,1080428,土地1建物1車位2,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070302,237.95,3,2,2,有,有,35000000,178667,坡道平面,70.04,5000000,,RPUNMLSJPHOFFAA58CA
文山區,房地(土地+建物),臺北市文山區忠順街一段26巷1弄1~30號,32.75,住,,,1080518,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,84.57,4,2,1,有,無,14300000,169091,,0.0,0,含增建或未登記建物。;,RPXNMLSJPHOFFAA88CA
文山區,房地(土地+建物),臺北市文山區萬安街30巷1~30號,40.99,住,,,1080519,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0720728,94.56,3,2,1,有,無,13260000,140228,,0.0,0,含增建或未登記建物。;,RPVNMLPJPHOFFAA38CA
中正區,房地(土地+建物),臺北市中正區寧波東街16巷1~30號,13.44,住,,,1080607,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0741022,76.49,0,1,1,有,有,19800000,258857,,0.0,0,,RPWNMLPJPHOFFAA48CA
文山區,房地(土地+建物),臺北市文山區指南路三段32巷1~30號,6.72,住,,,1080422,土地1建物1車位0,七層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990806,30.300000000000004,1,1,1,有,有,5380000,177558,,0.0,0,含增建或未登記建物。;,RPOOMLSJPHOFFAA08CA
文山區,房地(土地+建物),臺北市文山區興隆路二段130巷1~30號,32.75,住,,,1080513,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580322,73.32,3,2,1,有,無,9500000,129569,,0.0,0,含增建或未登記建物。;,RPVNMLRKPHOFFAA68CA
文山區,房地(土地+建物)+車位,臺北市文山區富山路1~30號,39.86,住,,,1080607,土地2建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961228,175.82999999999998,3,2,2,有,有,24400000,138763,坡道平面,36.74,0,,RPXNMLQKPHOFFAA78CA
文山區,房地(土地+建物),臺北市文山區汀州路四段85巷6弄1~30號,22.75,住,,,1080530,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,69.39,4,1,1,有,無,11000000,158524,,0.0,0,含增建或未登記建物。;,RPTOMLTJPHOFFAA68CA
文山區,房地(土地+建物)+車位,臺北市文山區政大二街260巷1~30號,70.49,住,,,1080614,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0920609,137.19,3,2,2,有,有,14000000,102048,坡道平面,0.0,0,,RPTPMLSJPHOFFAA68CA
文山區,房地(土地+建物),臺北市文山區景福街61~90號,27.52,住,,,1080422,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880119,124.1,2,2,1,有,有,19880000,160193,,0.0,0,含增建或未登記建物。;,RPOPMLTJPHOFFAA28CA
中正區,房地(土地+建物)+車位,臺北市中正區南昌路二段121~150號,3.14,商,,,1080528,土地2建物1車位2,三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960906,62.08,0,0,0,無,有,10800000,173969,升降機械,32.2,0,,RPTNMLTKPHOFFAA68CA
文山區,房地(土地+建物)+車位,臺北市文山區興隆路三段304巷151~180號,37.37,住,,,1080610,土地2建物2車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051018,173.47,2,2,2,有,有,26000000,166309,坡道平面,29.16,2000000,,RPSNMLPLPHOFFAA28CA
萬華區,房地(土地+建物),臺北市萬華區貴陽街二段31~60號,10.88,商,,,1080529,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061127,130.86,3,2,2,有,有,31000000,236894,,0.0,0,,RPPPMLPJPHOFFBA08CA
萬華區,房地(土地+建物),臺北市萬華區西園路二段372巷3弄31~60號,21.45,住,,,1080530,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680119,76.18,5,2,1,有,無,7880000,103439,,0.0,0,含增建或未登記建物。;,RPSNMLQJPHOFFBA28CA
中正區,房地(土地+建物),臺北市中正區仁愛路二段91巷1~30號,32.25,住,,,1080519,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,116.94,2,2,2,有,無,29150000,249273,,0.0,0,含增建或未登記建物。;,RPTNMLQJPHOFFBA38CA
萬華區,房地(土地+建物),臺北市萬華區萬大路486巷31~60號,47.0,住,,,1080602,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0540727,71.67,3,2,1,有,無,8600000,119994,,0.0,0,頂樓增建,RPOOMLPJPHOFFBA87CA
大同區,房地(土地+建物)+車位,臺北市大同區民生西路301~330號,18.48,商,,,1080517,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050304,176.29000000000002,2,2,2,有,有,26400000,149762,升降平面,42.98,0,內含獨立產權公設，未包含在棟數內。,RPROMLPJPHOFFBA18CA
大同區,房地(土地+建物),臺北市大同區延平北路二段31~60號,21.0,其他,,,1080627,土地3建物1車位0,全,三層,透天厝,,磚造,,37.93,2,3,3,有,無,21450000,565515,,0.0,0,,RPQNMLRKPHOFFBA28CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,5.41,商,,,1080604,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0630806,33.39,0,0,0,無,有,4500000,134771,,0.0,0,,RPQNMLTJPHOFFBA38CA
中正區,房地(土地+建物),臺北市中正區北平東路1~30號,16.85,其他,,,1080604,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0680828,76.54,0,0,0,無,無,13500000,176378,,0.0,0,,RPUOMLSKPHOFFBA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段189巷21弄1~30號,17.17,商,,,1080303,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020506,166.76999999999998,3,2,2,有,有,26400000,158311,坡道平面,0.0,0,,RPUQMLPJPHOFFCA78CA
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,4.65,商,,,1080521,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770905,51.95,1,1,1,有,有,8000000,153994,,0.0,0,含增建或未登記建物。;,RPTOMLSJPHOFFCA78CA
中山區,房地(土地+建物),臺北市中山區新生北路二段68巷1~30號,8.79,商,,,1080519,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,104.62,2,1,2,有,有,22000000,210285,,0.0,0,含增建或未登記建物。;,RPPPMLSJPHOFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區八德路二段301~330號,50.89,商,,,1061016,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071129,298.05,0,0,0,無,有,78880000,296224,坡道平面,40.88,2700000,買賣價為預售屋價格,RPRPMLSJPHOFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段280巷45弄31~60號,10.73,住,,,1080612,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831221,39.56,1,1,1,有,有,6800000,171891,,0.0,0,,RPQSMLPJPHOFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段331~360號,47.03,商,,,1080512,土地4建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860203,251.01,4,2,2,有,有,35660000,142066,坡道平面,0.0,0,,RPPNMLSJPHOFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區南京東路六段451巷1~30號,48.53,其他,,,1080531,土地1建物1車位2,十層,十三層,其他,見其他登記事項,鋼筋混凝土造,0981208,256.09,3,0,2,有,有,38880000,151822,坡道平面,0.0,0,,RPQRMLPJPHOFFCA48CA
內湖區,房地(土地+建物),臺北市內湖區新富街121~150號,33.45,住,,,1080510,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,178.27,2,2,2,有,有,34000000,190722,,0.0,0,,RPUPMLSJPHOFFCA98CA
中山區,房地(土地+建物)+車位,臺北市中山區松江路170巷1~30號,18.23,住,,,1080603,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060927,134.68,2,2,1,有,有,31360000,300806,坡道平面,40.4,3000000,含增建或未登記建物。;,RPVNMLPKPHOFFCA68CA
內湖區,房地(土地+建物),臺北市內湖區文德路210巷30弄1~30號,28.27,住,,,1080528,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700626,97.3,3,2,1,有,無,13500000,138746,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLPKPHOFFCA88CA
內湖區,房地(土地+建物),臺北市內湖區新明路301~330號,17.2,住,,,1080613,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730214,54.61,1,1,1,有,無,4000000,73247,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLKKPHOFFCA67CA
內湖區,房地(土地+建物),臺北市內湖區內湖路二段301巷5弄1~30號,32.97,住,,,1080616,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720315,120.16,3,2,2,有,無,15000000,124834,,0.0,0,,RPURMLKKPHOFFCA48CA
中山區,房地(土地+建物)+車位,臺北市中山區吉林路1~30號,36.74,住,,,1080621,土地1建物1車位2,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1070511,272.58,3,2,2,有,無,57760000,294157,坡道平面,95.26,5600000,,RPVPMLTJPHOFFCA56CA
內湖區,房地(土地+建物),臺北市內湖區康寧路三段70巷91~120號,43.56,住,,,1080605,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780807,123.92,3,2,2,有,有,18880000,152356,,0.0,0,後院、車位需抽籤,RPUWMLPKPHOFFCA86CA
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段511~540號,37.59,其他,,,1080425,土地1建物2車位5,三層,十一層,辦公商業大樓,工業用,鋼筋混凝土造,0900926,283.45000000000005,5,0,0,有,有,38999000,137587,坡道平面,51.21,0,本案係屬持分產權買賣。,RPWQMLQKPHOFFCA56CA
內湖區,房地(土地+建物),臺北市內湖區行善路31~60號,48.27,住,,,1080529,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870506,127.78999999999999,3,2,2,有,有,17500000,136943,,0.0,0,所有權人共兩人車位需抽籤,RPVOMLTKPHOFFCA56CA
中山區,房地(土地+建物)+車位,臺北市中山區錦西街1~30號,23.18,商,,,1080524,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010924,239.62,3,2,2,有,有,57500000,239963,坡道機械,12.3,0,,RPSRMLQKPHOFFCA88CA
中山區,房地(土地+建物),臺北市中山區林森北路107巷61~90號,10.15,商,,,1080601,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831205,37.910000000000004,1,1,1,有,無,5960000,157214,,0.0,0,,RPSPMLQLPHOFFCA78CA
中山區,房地(土地+建物)+車位,臺北市中山區中原街31~60號,7.08,商,,,1080616,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070925,44.730000000000004,0,0,0,無,有,11000000,245865,塔式車位,10.85,0,,RPXQMLLJQHOFFCA78CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.08,住,,,1070618,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,110.66,2,2,1,有,有,16550000,176689,坡道平面,30.01,2300000,,RPXNMLMJQHOFFCA58CA
內湖區,房地(土地+建物),臺北市內湖區新明路428巷1~30號,12.87,住,,,1070630,土地1建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,80.65,2,2,1,有,有,14150000,175449,,0.0,0,,RPOOMLMJQHOFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.45,住,,,1070521,土地1建物1車位1,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,113.71000000000001,2,2,1,有,有,16588000,175943,坡道平面,30.74,1990000,,RPQOMLMJQHOFFCA97CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,12.11,住,,,1070331,土地1建物1車位1,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,105.36,2,2,1,有,有,15580000,181319,坡道平面,30.74,2050000,,RPSOMLMJQHOFFCA18CA
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路428巷1~30號,13.28,住,,,1070406,土地1建物1車位2,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,141.99,2,2,1,有,有,18380000,178611,坡道平面,61.48,4000000,,RPTOMLMJQHOFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區新明路428巷1~30號,11.53,住,,,1070423,土地1建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,72.22,2,1,1,有,有,12500000,173082,,0.0,0,,RPUOMLMJQHOFFCA38CA
信義區,房地(土地+建物),臺北市信義區永吉路30巷101弄31~60號,23.49,住,,,1080427,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730517,109.06,3,2,2,有,無,25500000,233816,,0.0,0,,RPSNMLQJPHOFFDA48CA
松山區,房地(土地+建物),臺北市松山區寶清街105巷1~30號,39.0,住,,,1080531,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),,加強磚造,,77.89,3,2,1,有,無,13680000,175632,,0.0,0,含增建或未登記建物。;,RPTNMLQJPHOFFDA58CA
信義區,房地(土地+建物),臺北市信義區永吉路331~360號,13.36,商,,,1080619,土地2建物1車位0,一層，騎樓,十四層,店面(店鋪),商業用,鋼筋混凝土造,0741113,268.45,0,0,0,無,有,66000000,245856,,0.0,0,,RPTOMLPJPHOFFDA58CA
信義區,房地(土地+建物)+車位,臺北市信義區松德路1~30號,13.78,商,,,1080621,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791213,113.28999999999999,2,2,1,有,有,21880000,193133,升降機械,14.45,0,,RPUNMLSJPHOFFDA88CA
松山區,房地(土地+建物),臺北市松山區民生東路五段1~30號,25.6,住,,,1080525,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711012,78.36,1,2,1,有,無,19920000,254211,,0.0,0,含增建或未登記建物。;,RPOPMLSJPHOFFDA48CA
南港區,房地(土地+建物),臺北市南港區園區街1~30號,15.08,住,,,1080501,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951116,75.7,2,2,1,有,有,16850000,222589,,0.0,0,含增建或未登記建物。;,RPTOMLSJPHOFFDA88CA
信義區,房地(土地+建物),臺北市信義區吳興街284巷28弄1~30號,34.5,住,,,1080520,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631228,96.74,3,2,2,有,無,13880000,143477,,0.0,0,含增建或未登記建物。;,RPPOMLLKPHOFFDA87CA
信義區,車位,臺北市信義區光復南路391~420號,5.18,商,,,1080626,土地0建物0車位1,地下一層,十二層,其他,見使用執照,鋼筋混凝土造,,51.84,0,0,0,有,有,4000000,,坡道平面,0.0,4000000,,RPPNMLMKPHOFFDA87CA
信義區,土地,虎林段三小段301~330地號,24.2,商,,,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13762539,568700,,0.0,0,,RPSOMLPKPHOFFDA58CA
信義區,房地(土地+建物),臺北市信義區中坡北路15巷1~30號,19.83,住,,,1080606,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0721011,104.52000000000001,3,2,2,有,無,20000000,191351,,0.0,0,,RPSOMLMLPHOFFDA38CA
信義區,房地(土地+建物),臺北市信義區永吉路120巷27弄1~30號,10.33,住,,,1080518,土地1建物1車位0,七層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070328,42.74,1,1,1,有,有,14800000,346280,,0.0,0,,RPUOMLMLPHOFFDA58CA
信義區,土地,永吉段一小段301~330地號,12.53,其他,,,1080523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7350000,586592,,0.0,0,依民國101年議定買賣契約價格辦理,RPRPMLMLPHOFFDA38CA
信義區,土地,和段一小段331~360地號,25.14,其他,,,1080523,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,289180,11503,,0.0,0,,RPOOMLTJPHOFFDA48CA
松山區,房地(土地+建物),臺北市松山區八德路三段211~240號,9.48,商,,,1080607,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0771223,88.83,2,1,1,有,有,18000000,202634,,0.0,0,,RPRNMLPKPHOFFDA38CA
信義區,土地,三興段三小段511~540地號,8.0,住,,,1080529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5430000,678750,,0.0,0,,RPQOMLMJQHOFFDA08CA
松山區,房地(土地+建物),臺北市松山區五常街281巷1~30號,26.5,住,,,1080603,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620415,76.88,3,2,1,有,無,12000000,156087,,0.0,0,,RPUOMLMJQHOFFDA48CA
信義區,土地,虎林段一小段691~720地號,70.91,其他,,,1080611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6632187,93530,,0.0,0,包含公共設施保留地之交易。;,RPWOMLMJQHOFFDA68CA
松山區,房地(土地+建物),臺北市松山區復興北路361巷1~30號,9.71,住,,,1080517,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼造,0740817,58.14,4,2,2,有,有,13800000,237358,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQLPHOFFDA48CA
士林區,房地(土地+建物),臺北市士林區通河街323巷61~90號,11.71,住,,,1080618,土地1建物1車位0,地下層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,27.63,1,1,1,有,無,4800000,173724,,0.0,0,,RPPNMLSJPHOFFEA48CA
