鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
中壢區,房地(土地+建物)+車位,桃園市中壢區九和一街1~30號,4.52,商,,,1080523,土地1建物1車位1,十四層,二十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970406,74.32,1,1,1,有,有,6000000,80732,坡道機械,17.01,0,,RPXNMLMJQHOFFBH56CA
中壢區,房地(土地+建物),桃園市中壢區九和五街1~30號,17.43,住,,,1080607,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880914,152.39,4,2,2,有,有,10600000,69558,,0.0,0,,RPPOMLMJQHOFFBH48CA
中壢區,房地(土地+建物)+車位,桃園市中壢區內定十一街1~30號,90.0,農,,,1080625,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060922,223.47,5,1,6,有,無,13000000,58173,一樓平面,0.0,0,,RPVOMLMJQHOFFBH09CA
大溪區,房地(土地+建物),桃園市大溪區中華路42巷1~30號,67.0,住,,,1080511,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750505,90.53,7,3,3,有,無,5500000,60753,,0.0,0,,RPOOMLSJPHOFFCH98CA
大溪區,房地(土地+建物),桃園市大溪區埔仁路721~750號,77.86,住,,,1080419,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0950811,206.32,5,2,3,有,有,7500000,36351,,0.0,0,二等親間買賣,RPPPMLPJPHOFFCH88CA
龍潭區,房地(土地+建物),桃園市龍潭區龍平路11巷1~30號,25.77,,一般農業區,甲種建築用地,1080520,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700203,66.0,2,2,1,有,無,3600000,54545,,0.0,0,含增建或未登記建物。;,RPPOMLNLPHOFFCH78CA
大溪區,土地,三層段坑底小段10019971~10020000地號,11348.0,,風景區,農牧用地,1080418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18100000,1595,,0.0,0,,RPTNMLSJPHOFFCH76CA
大溪區,土地,仁和段3029971~3030000地號,47.29,住,,,1071228,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1780110,37642,,0.0,0,住宅區每坪143000道路用地每坪45000,RPRNMLTJPHOFFCH66CA
龍潭區,房地(土地+建物),桃園市龍潭區武漢路33巷1~30號,70.63,,鄉村區,乙種建築用地,1080606,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0911128,193.15,4,2,3,有,無,8100000,41936,,0.0,0,,RPROMLLMPHOFFCH88CA
龍潭區,房地(土地+建物),桃園市龍潭區聯和街50巷1~30號,54.01,,鄉村區,乙種建築用地,1080614,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,64.16,3,2,3,有,無,4380000,68267,,0.0,0,,RPTOMLMJQHOFFCH98CA
龍潭區,土地,中原段11359981~11360010地號,2752.09,,山坡地保育區,農牧用地,1080516,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24380000,8859,,0.0,0,,RPUOMLMJQHOFFCH09CA
楊梅區,房地(土地+建物),桃園市楊梅區新富七街201巷1~30號,77.93,住,,,1080509,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080220,178.79,4,2,3,有,無,9680000,54142,,0.0,0,,RPTOMLLKPHOFFDH98CA
楊梅區,房地(土地+建物),桃園市楊梅區新富七街201巷1~30號,77.7,住,,,1080607,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080220,178.79,4,2,3,有,無,9930000,55540,,0.0,0,,RPWOMLLKPHOFFDH66CA
楊梅區,房地(土地+建物),桃園市楊梅區新富七街201巷1~30號,78.86,住,,,1080602,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080220,178.79,4,2,3,有,無,9400000,52576,,0.0,0,,RPXOMLLKPHOFFDH76CA
大溪區,房地(土地+建物)+車位,桃園市大溪區仁善一街106巷1~30號,19.0,商,,,1080515,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061017,160.56,3,2,2,有,有,7400000,47600,坡道平面,32.41,1300000,,RPQNMLRKPHOFFCH09CA
楊梅區,房地(土地+建物),桃園市楊梅區青山六街31~60號,16.65,住,,,1080614,土地2建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840324,111.71000000000001,2,2,2,有,有,2350000,21037,,0.0,0,,RPOPMLTJPHOFFDH66CA
楊梅區,土地,員笨段1140001~1140030地號,112.0,,特定農業區,甲種建築用地,1080610,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1950000,17411,,0.0,0,,RPTOMLSJPHOFFDH96CA
楊梅區,土地,民豐段13449991~13450020地號,329.66,,特定農業區,農牧用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,797776,2420,,0.0,0,,RPUOMLSJPHOFFDH07CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街205巷1~30號,24.66,住,,,1080612,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060509,132.82,2,2,1,有,有,5300000,39904,坡道平面,33.44,0,,RPWNMLNLPHOFFDH86CA
楊梅區,房地(土地+建物),桃園市楊梅區光裕南街2巷1弄1~30號,84.0,,山坡地保育區,丙種建築用地,1080614,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0710918,143.76,3,2,1,有,無,3500000,24346,,0.0,0,,RPOOMLNLPHOFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,21.43,住,,,1051029,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,123.96000000000001,2,2,1,有,有,6459000,56210,坡道平面,30.97,1232000,,RPOQMLLJQHOFFDH68CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,26.84,住,,,1080511,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,155.23000000000002,3,2,2,有,有,8183000,56511,坡道平面,30.97,1161000,,RPPQMLLJQHOFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街121~150號,20.8,住,,,1080227,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,120.31,2,2,1,有,有,6230000,55907,坡道平面,28.55,1100000,,RPQQMLLJQHOFFDH88CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街121~150號,21.22,住,,,1080422,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,122.72999999999999,2,2,1,有,有,6291000,55907,坡道平面,30.97,1161000,,RPTQMLLJQHOFFDH56CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,26.84,住,,,1080412,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,155.23000000000002,3,2,2,有,有,8148000,56229,坡道平面,30.97,1161000,,RPUQMLLJQHOFFDH66CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街121~150號,21.25,住,,,1080412,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,122.92,2,2,1,有,有,6309000,55987,坡道平面,30.97,1161000,,RPVQMLLJQHOFFDH76CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,21.24,住,,,1051031,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,122.86,2,2,1,有,有,6326000,56209,坡道平面,30.97,1161000,,RPWQMLLJQHOFFDH86CA
楊梅區,房地(土地+建物),桃園市楊梅區青山一街121~150號,15.88,住,,,1051017,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,91.88,2,2,1,有,有,5165000,56215,,0.0,0,,RPXQMLLJQHOFFDH96CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,21.25,住,,,1080228,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,122.92,2,2,1,有,有,6485000,57129,坡道平面,30.97,1232000,,RPORMLLJQHOFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,20.21,住,,,1070708,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,116.94,2,2,1,有,有,5965000,55880,坡道平面,30.97,1161000,,RPPRMLLJQHOFFDH88CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,21.25,住,,,1051106,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,122.92,2,2,1,有,有,6273000,55595,坡道平面,30.97,1161000,,RPQRMLLJQHOFFDH98CA
楊梅區,房地(土地+建物),桃園市楊梅區青山一街91~120號,15.86,住,,,1051031,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,91.75,2,2,1,有,有,5218000,56872,,0.0,0,,RPRRMLLJQHOFFDH09CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街二段181~210號,18.85,住,,,1080613,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080307,114.53,2,2,1,有,有,4930000,40420,坡道平面,22.25,1200000,,RPPNMLMJQHOFFDH58CA
楊梅區,房地(土地+建物),桃園市楊梅區幼獅路一段121~150號,61.79,住,,,1080501,土地1建物2車位0,全,一層,透天厝,住家用,鋼筋混凝土造,0700914,129.02,4,2,3,有,無,7150000,55418,,0.0,0,含增建或未登記建物。;,RPUNMLMJQHOFFDH09CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街121~150號,21.25,住,,,1051107,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,122.92,2,2,1,有,有,6335000,56270,坡道平面,30.97,1161000,,RPQNMLNJQHOFFDH78CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,25.72,住,,,1051019,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,148.79000000000002,3,2,2,有,有,7823000,55941,坡道平面,30.97,1232000,,RPRNMLNJQHOFFDH88CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,25.72,住,,,1051101,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,148.79000000000002,3,2,2,有,有,7752000,55941,坡道平面,30.97,1161000,,RPSNMLNJQHOFFDH98CA
楊梅區,房地(土地+建物),桃園市楊梅區青山一街91~120號,15.37,住,,,1071119,土地1建物1車位0,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,88.93,2,2,1,有,有,4998000,56202,,0.0,0,,RPTNMLNJQHOFFDH09CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區青山一街91~120號,26.42,住,,,1051220,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,152.81,3,2,2,有,有,8148000,56205,坡道平面,28.55,1164000,,RPUNMLNJQHOFFDH56CA
楊梅區,房地(土地+建物),桃園市楊梅區青山一街121~150號,21.48,住,,,1080610,土地1建物1車位0,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080418,124.25,3,2,2,有,有,6987000,56233,,0.0,0,,RPVNMLNJQHOFFDH66CA
楊梅區,房地(土地+建物),桃園市楊梅區青山五街1~30號,23.26,住,,,1080627,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,131.19,3,2,2,有,有,2800000,21343,,0.0,0,,RPRNMLLJQHOFFDH68CA
楊梅區,房地(土地+建物),桃園市楊梅區三元街1~30號,100.49,住,,,1080526,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830503,166.15,4,2,3,有,無,7500000,45140,,0.0,0,含增建或未登記建物。;,RPTOMLTLPHOFFDH27CA
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街二段181~210號,18.85,住,,,1080613,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080307,115.66,2,2,1,有,有,5000000,41179,坡道平面,23.38,1200000,,RPQPMLKMPHOFFDH88CA
蘆竹區,房地(土地+建物),桃園市蘆竹區六福路1~30號,4.0,住,,,1080625,土地2建物1車位0,二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820921,37.379999999999995,1,1,1,有,有,2100000,56180,,0.0,0,,RPPNMLTJPHOFFEH66CA
蘆竹區,房地(土地+建物),桃園市蘆竹區新南路一段1~30號,7.64,住,,,1080601,土地1建物3車位0,二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851203,100.58000000000001,2,1,1,有,有,7050000,70093,,0.0,0,陽台外推,RPSNMLSJPHOFFEH86CA
蘆竹區,土地,南崁廟口段蕃子厝小段729991~730020地號,7.23,工,,,1080627,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,38728,,0.0,0,,RPOOMLTJPHOFFEH66CA
大園區,土地,橫山段橫山小段1989991~1990020地號,136.46,,特定農業區,農牧用地,1080429,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1180000,8647,,0.0,0,,RPPOMLTJPHOFFEH76CA
蘆竹區,土地,新福段8019991~8020020地號,2328.47,農,,,1080627,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,75600000,32468,,0.0,0,,RPPPMLKKPHOFFEH68CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南福街1~30號,17.44,住,,,1080606,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,154.72,3,2,2,有,有,12000000,77559,坡道平面,26.42,0,,RPUOMLKKPHOFFEH09CA
大園區,土地,竹圍段田寮小段8089981~8090010地號,143.71,,一般農業區,農牧用地,1080613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3390000,23589,,0.0,0,,RPPNMLMKPHOFFEH68CA
大園區,土地,竹圍段田寮小段8010001~8010030地號,144.18,,一般農業區,農牧用地,1080613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2870000,19906,,0.0,0,,RPQNMLMKPHOFFEH78CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,23.01,,特定農業區,甲種建築用地,1080526,土地2建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,113.02000000000001,2,2,1,有,有,5450000,49550,坡道平面,25.23,1100000,,RPVQMLLLPHOFFEH96CA
蘆竹區,房地(土地+建物),桃園市蘆竹區福林街33巷1~30號,26.94,,特定農業區,甲種建築用地,1080531,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,104.82999999999998,2,2,1,有,有,5360000,51130,,0.0,0,,RPWQMLLLPHOFFEH07CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,26.25,,特定農業區,甲種建築用地,1080515,土地2建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,125.41,2,2,1,有,有,6160000,50509,坡道平面,25.23,1100000,,RPXQMLLLPHOFFEH17CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,26.25,,特定農業區,甲種建築用地,1080525,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,125.41,2,2,1,有,有,6220000,51108,坡道平面,25.23,1100000,,RPORMLLLPHOFFEH98CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,31.1,,特定農業區,甲種建築用地,1080504,土地2建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,148.04000000000002,3,2,2,有,有,6880000,47102,坡道平面,27.45,1200000,,RPPRMLLLPHOFFEH09CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,31.1,,特定農業區,甲種建築用地,1080510,土地2建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,145.81,3,2,2,有,有,7150000,50174,坡道平面,25.23,1100000,,RPQRMLLLPHOFFEH56CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,31.1,,特定農業區,甲種建築用地,1080511,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,145.81,3,2,2,有,有,6780000,47106,坡道平面,25.23,1100000,,RPRRMLLLPHOFFEH66CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,31.1,,特定農業區,甲種建築用地,1080602,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,145.81,3,2,2,有,有,8250000,59297,坡道平面,25.23,1100000,連件申報。　此戶為實品屋。,RPSRMLLLPHOFFEH76CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,31.1,,特定農業區,甲種建築用地,1080602,土地2建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,145.09,3,2,2,有,有,7050000,49641,坡道平面,25.23,1100000,,RPTRMLLLPHOFFEH86CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區福林街33巷1~30號,23.01,,特定農業區,甲種建築用地,1080613,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080415,113.02000000000001,2,2,1,有,有,5680000,51031,坡道平面,25.23,1200000,,RPURMLLLPHOFFEH96CA
大園區,房地(土地+建物)+車位,桃園市大園區大華一街1~30號,30.73,住,,,1080601,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030929,203.19,3,1,1,有,有,13800000,67917,坡道平面,26.96,0,,RPSPMLKMPHOFFEH56CA
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區瓦窯里7鄰南山路一段121~150號,26.74,工,,,1080618,土地1建物1車位1,一層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040713,281.39,4,2,3,有,有,18610000,66136,坡道平面,0.0,0,,RPWNMLLMPHOFFEH86CA
八德區,車位,桃園市八德區廣豐路151~180號,0.14,住,,,1080517,土地0建物0車位1,,,其他,,,,26.93,0,0,0,有,有,800000,,坡道平面,26.93,800000,單獨車位交易。;,RPWNMLPKPHOFFFH17CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路271~300號,22.75,住,,,1080610,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,143.63,3,2,1,有,有,7120000,53322,坡道平面,30.73,1100000,,RPVNMLLKPHOFFFH66CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路271~300號,22.94,住,,,1080519,土地2建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,143.63,3,2,1,有,有,8220000,60850,坡道平面,30.73,1350000,,RPROMLLKPHOFFFH98CA
八德區,房地(土地+建物),桃園市八德區仁德路271~300號,16.41,住,,,1080401,土地2建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,81.73,2,2,1,有,有,4880000,59709,,0.0,0,,RPSOMLLKPHOFFFH09CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路271~300號,22.75,住,,,1080526,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,143.63,3,2,1,有,有,7910000,58105,坡道平面,30.73,1350000,,RPQNMLMKPHOFFFH88CA
八德區,房地(土地+建物)+車位,桃園市八德區仁德路271~300號,27.42,住,,,1080520,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070823,165.1,3,2,1,有,有,9070000,57453,坡道平面,30.73,1350000,,RPRNMLMKPHOFFFH98CA
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路151~180號,33.04,住,,,1080513,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609,220.23,4,2,2,有,有,13230000,61682,坡道平面,29.25,1450000,,RPXNMLKKPHOFFFH76CA
八德區,房地(土地+建物)+車位,桃園市八德區正福五街61~90號,8.37,商,,,1080531,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960621,93.33,2,1,1,有,有,4000000,42859,坡道平面,0.0,0,,RPQOMLTJPHOFFFH96CA
八德區,房地(土地+建物),桃園市八德區桃鶯路宏福巷1弄2衖31~60號,43.52,,鄉村區,乙種建築用地,1080621,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700314,83.37,5,2,4,有,無,5125000,61473,,0.0,0,,RPTNMLSJPHOFFFH07CA
八德區,房地(土地+建物)+車位,桃園市八德區中正路91~120號,16.32,商,,,1080619,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,137.2,3,2,2,有,有,5700000,41545,坡道平面,0.0,0,,RPUNMLSJPHOFFFH17CA
八德區,房地(土地+建物),桃園市八德區介壽路二段490巷17弄4衖1~30號,24.44,,鄉村區,乙種建築用地,1080627,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730310,88.68,3,2,1,有,無,3200000,36085,,0.0,0,,RPROMLMLPHOFFFH56CA
八德區,房地(土地+建物),桃園市八德區中華路1~30號,10.43,住,,,1080524,土地1建物1車位0,三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850803,101.54,3,2,2,有,有,4450000,43825,,0.0,0,,RPROMLTLPHOFFFH27CA
平鎮區,土地,廣仁段12889981~12890010地號,16007.76,其他,,,1080512,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000000,12494,,0.0,0,,RPQNMLTJPHOFFGH96CA
平鎮區,房地(土地+建物),桃園市平鎮區中山路211~240號,82.26,住,,,1080525,土地1建物1車位0,一層，二層，三層，四層，騎樓，見其他登記事項,四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960620,243.05,4,2,4,有,無,13800000,56778,,0.0,0,,RPUNMLSJPHOFFGH27CA
平鎮區,房地(土地+建物),桃園市平鎮區民族路雙連一段361~390號,64.8,住,,,1080614,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960426,198.67,4,2,3,有,有,9800000,49328,,0.0,0,,RPQNMLRJPHOFFGH76CA
平鎮區,房地(土地+建物),桃園市平鎮區平等路91~120號,28.11,住,,,1080517,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0651104,53.3,2,1,1,有,無,2050000,38462,,0.0,0,,RPPOMLKKPHOFFGH78CA
平鎮區,房地(土地+建物),桃園市平鎮區復旦路二段23巷1~30號,155.49,住,,,1080601,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040312,449.83,5,2,5,有,無,22800000,50686,,0.0,0,,RPOOMLKMPHOFFGH88CA
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路1~30號,17.15,住,,,1080609,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023,172.72,2,2,1,有,有,7730000,52427,坡道平面,82.5,3000000,,RPSNMLRKPHOFFGH07CA
平鎮區,土地,平安段6839971~6840000地號,89.79,農,,,1080612,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,13365,,0.0,0,,RPQNMLTLPHOFFGH17CA
平鎮區,房地(土地+建物),桃園市平鎮區復旦路二段199巷1~30號,22.71,住,,,1080527,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820308,101.80000000000001,3,2,1,有,有,4500000,44204,,0.0,0,,RPPPMLPKPHOFFGH76CA
平鎮區,房地(土地+建物),桃園市平鎮區關爺北路46巷1~30號,19.4,,鄉村區,乙種建築用地,1080528,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700807,63.2,3,2,1,有,無,1300000,20570,,0.0,0,,RPWNMLMLPHOFFGH07CA
龜山區,房地(土地+建物),桃園市龜山區文二三街1~30號,10.57,商,,,1080528,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880622,106.72999999999999,2,2,2,有,有,8750000,81975,,0.0,0,,RPPNMLTJPHOFFHH96CA
龜山區,房地(土地+建物),桃園市龜山區文昌一街31~60號,60.88,住,,,1080607,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850608,108.61,5,3,3,有,有,8800000,81024,,0.0,0,,RPQOMLLKPHOFFHH09CA
龜山區,房地(土地+建物),桃園市龜山區明德路241~270號,10.94,住,,,1080606,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0920129,36.66,1,1,1,有,無,1300000,35461,,0.0,0,,RPQOMLMJQHOFFHH56CA
龜山區,房地(土地+建物)+車位,桃園市龜山區復興二路131巷1~30號,31.7,住,,,1071031,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080107,137.99,2,2,1,有,有,10630000,77035,坡道平面,37.78,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPWNMLSKPHOFFHH67CA
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段181巷1~30號,28.24,住,,,1080528,土地1建物1車位2,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,230.89,3,2,2,有,有,9700000,42011,坡道平面,0.0,2600000,,RPPOMLKKPHOFFAH28DA
桃園區,土地,法政段7239991~7240020地號,6.0,其他,,,1080531,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,609700,101617,,0.0,0,,RPWOMLTJPHOFFAH17DA
