鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,13.1,商,,,1060415,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,138.95999999999998,2,2,1,有,有,5240000,41920,坡道平面,33.76,830000,,RPWOMLTLPHOFFFB17CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,13.1,商,,,1060503,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,138.95999999999998,2,2,1,有,有,5180000,42300,坡道平面,33.76,730000,,RPXOMLTLPHOFFFB27CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,18.49,商,,,1060421,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,184.45,3,2,2,有,有,7490000,43599,坡道平面,33.76,920000,,RPOPMLTLPHOFFFB09CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,13.1,商,,,1060418,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,141.23000000000002,2,2,1,有,有,5330000,41407,坡道平面,33.76,880000,,RPPPMLTLPHOFFFB56CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,13.1,商,,,1060325,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,138.98000000000002,2,2,1,有,有,5080000,39536,坡道平面,33.76,920000,,RPQPMLTLPHOFFFB66CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,13.1,商,,,1060414,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,138.98000000000002,2,2,1,有,有,5270000,41342,坡道平面,33.76,920000,,RPRPMLTLPHOFFFB76CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,17.27,商,,,1060618,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,174.5,3,2,2,有,有,6790000,42348,坡道平面,33.76,830000,,RPSPMLTLPHOFFFB86CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,8.76,商,,,1060402,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,70.03,2,1,1,有,有,2950000,42125,,0.0,0,,RPTPMLTLPHOFFFB96CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,8.05,商,,,1060718,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,64.97,2,1,1,有,有,2860000,44020,,0.0,0,,RPUPMLTLPHOFFFB07CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,18.1,商,,,1060405,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,178.25,3,2,2,有,有,6840000,41249,坡道平面,33.76,880000,,RPVPMLTLPHOFFFB17CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,9.41,商,,,1060407,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,109.49,2,1,1,有,有,4200000,43312,坡道平面,33.76,920000,,RPWPMLTLPHOFFFB27CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,13.1,商,,,1060407,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,103.78,2,2,1,有,有,4150000,39988,,0.0,0,,RPXPMLTLPHOFFFB37CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,13.1,商,,,1060415,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,141.23000000000002,2,2,1,有,有,5190000,40104,坡道平面,33.76,880000,,RPOQMLTLPHOFFFB56CA
清水區,房地(土地+建物)+車位,臺中市清水區港都三路121~150號,22.75,商,,,1060531,土地1建物1車位3,一層,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1080327,271.5,0,0,0,無,有,16130000,78545,坡道平面,101.28,2760000,,RPPQMLTLPHOFFFB66CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,8.76,商,,,1060629,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,70.03,2,1,1,有,有,3080000,43981,,0.0,0,,RPQQMLTLPHOFFFB76CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,18.53,商,,,1060613,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,187.04000000000002,3,2,2,有,有,7410000,42732,坡道平面,33.76,860000,,RPRQMLTLPHOFFFB86CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,8.76,商,,,1060421,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,70.03,2,1,1,有,有,3030000,43267,,0.0,0,,RPSQMLTLPHOFFFB96CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,8.76,商,,,1060409,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,71.53999999999999,2,1,1,有,有,2990000,41795,,0.0,0,,RPTQMLTLPHOFFFB07CA
清水區,房地(土地+建物),臺中市清水區港新五路211~240號,8.76,商,,,1060618,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,71.53999999999999,2,1,1,有,有,3180000,44451,,0.0,0,,RPUQMLTLPHOFFFB17CA
清水區,房地(土地+建物)+車位,臺中市清水區港新五路211~240號,17.27,商,,,1060412,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080327,174.5,2,2,2,有,有,6630000,41211,坡道平面,33.76,830000,,RPVQMLTLPHOFFFB27CA
沙鹿區,土地,晉江東段211~240地號,39.92,其他,,,1080510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,301895,7563,,0.0,0,親友、員工或其他特殊關係間之交易。;買賣標的需先分割，分割費、增值稅（32207元）約定由買方負擔。,RPXOMLTJPHOFFFB07CA
梧棲區,土地,忠孝段121~150地號,109.33,住,,,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,32013,,0.0,0,,RPROMLTJPHOFFFB09CA
沙鹿區,房地(土地+建物),臺中市沙鹿區永寧路241~270號,128.0,住,,,1080609,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960213,248.97,4,2,4,有,無,14300000,57437,,0.0,0,含增建或未登記建物。;登記名義人二人,RPPOMLSJPHOFFFB78CA
清水區,房地(土地+建物),臺中市清水區中清路九段1321~1350號,88.0,住,,,1080527,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061206,189.57,4,3,3,有,無,11000000,58026,,0.0,0,,RPPNMLOJPHOFFFB28CA
大甲區,土地,順帆段691~720地號,5801.74,,特定農業區,農牧用地,1080528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31600000,5447,,0.0,0,,RPPNMLQKPHOFFEB48CA
外埔區,土地,大同段391~420地號,246.93,住,,,1080530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16000000,64796,,0.0,0,,RPQNMLSJPHOFFEB68CA
大安區,土地,安實段121~150地號,4440.0,,特定農業區,農牧用地,1080610,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18131850,4084,,0.0,0,,RPSNMLSJPHOFFEB88CA
外埔區,房地(土地+建物),臺中市外埔區六分路222巷33弄1~30號,119.55,住,,,1080616,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960417,163.88,4,2,3,有,無,2270000,13852,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLNJPHOFFEB18CA
神岡區,土地,神林段781~810地號,95.73,農,,,1080429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,5850,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPPQMLMLPHOFFDB38CA
豐原區,房地(土地+建物),臺中市豐原區南陽路184巷26弄1~30號,84.77,住,,,1080521,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670703,107.16,4,2,1,有,無,7800000,72788,,0.0,0,,RPPNMLTJPHOFFDB58CA
后里區,土地,舊社段181~210地號,395.0,,特定農業區,甲種建築用地,1080405,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,15190,,0.0,0,,RPPNMLSKPHOFFDB58CA
神岡區,房地(土地+建物),臺中市神岡區大社街110巷1~30號,12.33,住,,,1080530,土地2建物1車位0,一層，騎樓,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850624,57.900000000000006,1,1,1,有,有,2200000,37997,,0.0,0,,RPPOMLPJPHOFFDB28CA
神岡區,房地(土地+建物),臺中市神岡區民權一街96巷1~30號,84.47,住,,,1080521,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080130,188.22,4,3,3,有,無,15350000,81554,,0.0,0,,RPSNMLOJPHOFFDB38CA
神岡區,房地(土地+建物),臺中市神岡區民權一街96巷1~30號,82.99,住,,,1080411,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080130,188.83,4,3,3,有,無,14880000,78801,,0.0,0,,RPVNMLOJPHOFFDB68CA
后里區,土地,七塊厝段61~90地號,1168.0,,特定農業區,農牧用地,1080516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,4795,,0.0,0,,RPXNMLNJPHOFFDB78CA
后里區,土地,四塊厝段511~540地號,4367.0,,特定農業區,農牧用地,1080527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11889000,2722,,0.0,0,,RPTOMLNJPHOFFDB48CA
豐原區,房地(土地+建物),臺中市豐原區豐工路318巷31~60號,75.72,農,,,1080509,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071219,201.17,4,2,4,有,無,12500000,62137,,0.0,0,,RPSOMLMJPHOFFDB28CA
神岡區,土地,三角西段1171~1200地號,1018.11,農,,,1080428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15706938,15428,,0.0,0,,RPPNMLNJPHOFFDB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福科一街31~60號,29.56,住,,,1080603,土地2建物1車位2,二十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051215,246.75,3,2,2,有,有,20650000,83688,坡道平面,62.8,0,,RPVQMLKMPHOFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,11.88,住,,,1080518,土地1建物1車位1,三層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031119,115.09,2,1,1,有,有,8200000,71249,坡道機械,19.87,0,,RPUPMLPLPHOFFCB98CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,19.35,商,,,1050620,土地1建物1車位1,七層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,288.95,3,2,3,有,有,28670000,110092,坡道平面,38.07,1050000,雨遮不計價，每坪單價:38.49萬元,RPSOMLMLPHOFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,22.07,商,,,1080129,土地1建物1車位2,十三層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,327.02,3,2,3,有,有,32840000,117746,坡道平面,76.14,3300000,雨遮不計價每坪單價:41.17萬元,RPTOMLMLPHOFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,21.74,商,,,1050902,土地1建物1車位2,十八層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,316.44000000000005,3,2,2,有,有,32580000,121848,坡道平面,76.14,3300000,雨遮不計價每坪單價:41.73萬元,RPVOMLMLPHOFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,21.74,商,,,1040325,土地1建物1車位2,十八層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,316.44000000000005,3,2,2,有,有,35850000,133375,坡道平面,76.14,3800000,雨遮不計價每坪單價:45.68萬元,RPWOMLMLPHOFFCB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,23.95,商,,,1060613,土地1建物1車位2,十九層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,350.51,3,2,3,有,有,38800000,129387,坡道平面,76.14,3300000,雨遮不計價每坪單價:44.60萬元,RPXOMLMLPHOFFCB88CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,21.28,商,,,1080326,土地1建物1車位2,二十三層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,314.75,3,2,2,有,有,31100000,117353,坡道平面,74.45,2900000,雨遮不計價每坪單價:40.20萬元,RPPPMLMLPHOFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段91~120號,21.28,商,,,1040313,土地1建物1車位2,二十三層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080125,314.75,3,2,2,有,有,34800000,133167,坡道平面,74.45,2800000,雨遮不計價每坪單價:45.61萬元,RPQPMLMLPHOFFCB28CA
西屯區,土地,龍富段331~360地號,2700.69,住,,,1080418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,547000000,202541,,0.0,0,,RPRNMLTKPHOFFCB78CA
南屯區,房地(土地+建物),臺中市南屯區文山九街91~120號,7.9,住,,,1080525,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840623,84.23,2,2,1,有,有,4220000,50101,,0.0,0,,RPWNMLRKPHOFFCB09CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩路451~480號,29.46,住,,,1080604,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941130,312.93,4,2,3,有,有,27000000,86281,坡道平面,50.86,0,含增建或未登記建物。;,RPRNMLQKPHOFFCB48CA
南屯區,房地(土地+建物),臺中市南屯區永春東三路451~480號,82.64,住,,,1080611,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830527,261.89,6,1,3,有,無,8160293,31159,,0.0,0,,RPXOMLPKPHOFFCB09CA
南屯區,房地(土地+建物),臺中市南屯區永春東一路541~570號,25.87,住,,,1080613,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880128,147.41,2,2,2,有,有,12200000,82762,,0.0,0,,RPTNMLPKPHOFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區環中路二段1~30號,90.81,農,,,1080411,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1031121,236.08,3,3,4,有,有,23000000,97425,,0.0,0,,RPROMLPKPHOFFCB48CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,9.74,商,,,1080608,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,133.42000000000002,3,2,1,有,有,11180000,99262,坡道平面,35.9,1500000,含增建或未登記建物。,RPWQMLLKPHOFFCB78CA
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道三段686巷1~30號,18.02,商,,,1080518,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040513,159.78,3,2,2,有,有,13770000,86181,坡道平面,37.01,0,,RPVQMLMKPHOFFCB78CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路三段151~180號,18.18,住,,,1080609,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880315,221.93,4,2,2,有,有,13800000,62182,坡道平面,27.94,0,,RPUOMLKKPHOFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福強街91~120號,27.46,住,,,1080430,土地1建物2車位1,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831201,199.16000000000003,4,2,2,有,有,8800000,44186,坡道平面,0.0,0,,RPSNMLLKPHOFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區益文二街61~90號,30.1,住,,,1080610,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051012,124.76,2,2,2,有,有,10500000,84162,坡道平面,0.0,0,,RPPOMLLKPHOFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區安和路189巷1~30號,22.75,住,,,1080613,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800803,135.65,3,2,2,有,有,6550000,48286,坡道平面,0.0,0,,RPXNMLTJPHOFFCB66CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街1~30號,36.69,住,,,1080506,土地1建物2車位2,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961225,367.36,4,2,3,有,有,23450000,63836,坡道平面,0.0,0,,RPTPMLTJPHOFFCB09CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街1~30號,36.69,住,,,1080329,土地1建物2車位2,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961225,361.40999999999997,4,2,3,有,有,19980000,55282,坡道平面,0.0,0,,RPUPMLTJPHOFFCB56CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩四街1~30號,36.69,住,,,1080317,土地1建物2車位2,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961225,361.40999999999997,4,2,3,有,有,21150000,58519,坡道平面,0.0,0,,RPVPMLTJPHOFFCB66CA
南屯區,房地(土地+建物),臺中市南屯區向上南路一段271~300號,9.53,住,,,1080529,土地1建物1車位0,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,128.02,3,2,2,有,有,7300000,57022,,0.0,0,含增建或未登記建物。,RPXNMLQJPHOFFCB98CA
西屯區,房地(土地+建物),臺中市西屯區西安街130巷1~30號,71.0,住,,,1080605,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0731114,163.01,4,2,3,有,無,14350000,88031,,0.0,0,含增建或未登記建物。;,RPWQMLPJPHOFFCB09CA
南屯區,房地(土地+建物),臺中市南屯區黎明路二段421~450號,12.23,住,,,1080605,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850612,105.39999999999999,3,2,2,有,有,6300000,59772,,0.0,0,,RPXOMLPJPHOFFCB98CA
西屯區,房地(土地+建物),臺中市西屯區臺灣大道二段871~900號,4.1,住,,,1080517,土地1建物1車位0,二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951124,46.14,1,1,1,有,有,3630000,78674,,0.0,0,,RPOPMLPJPHOFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路151~180號,19.55,住,,,1080514,土地1建物1車位2,二十層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970630,233.33999999999997,4,2,2,有,有,16130000,69127,坡道平面,36.17,0,,RPOOMLPJPHOFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街391~420號,14.26,住,,,1080524,土地1建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840817,116.24000000000001,3,2,2,有,有,7400000,63661,坡道機械,0.0,0,,RPQOMLPJPHOFFCB28CA
西屯區,土地,鑫大鵬段31~60地號,1110.0,住,,,1080421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,194740000,175441,,0.0,0,,RPROMLPJPHOFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十四街91~120號,16.84,住,,,1080618,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960920,196.6,3,2,1,有,有,15800000,80366,坡道平面,30.06,0,,RPVNMLNJPHOFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區杏林路47巷1~30號,75.0,住,,,1080605,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0580701,91.77,3,2,2,有,無,10300000,112237,,0.0,0,含增建或未登記建物。;,RPTQMLOJPHOFFCB68CA
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路31~60號,10.96,住,,,1080603,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010926,114.3,2,2,1,有,有,7500000,65617,坡道平面,12.9,0,親友、員工或其他特殊關係間之交易。;,RPWOMLOJPHOFFCB78CA
南屯區,土地,南屯段181~210地號,189.0,住,,,1080516,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,62300000,329630,,0.0,0,含增建或未登記建物。;,RPXOMLOJPHOFFCB88CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福聯街31~60號,17.94,住,,,1080604,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,118.82,3,2,2,有,有,5350000,45026,坡道平面,0.0,0,,RPOPMLOJPHOFFCB08CA
西屯區,房地(土地+建物),臺中市西屯區工業區一路58巷11弄1~30號,4.88,住,,,1080622,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800911,30.43,1,1,1,有,有,1800000,59152,,0.0,0,,RPVNMLOJPHOFFCB58CA
西屯區,房地(土地+建物),臺中市西屯區福順路907巷1~30號,5.2,住,,,1080607,土地1建物1車位0,六層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830406,26.169999999999998,1,1,1,有,有,1030000,39358,,0.0,0,,RPPNMLNJPHOFFCB87CA
北區,房地(土地+建物)+車位,臺中市北區進化北路151~180號,16.02,住,,,1080510,土地1建物4車位1,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840516,186.64999999999998,3,2,2,有,有,7600000,40718,坡道機械,0.0,0,,RPRNMLKMPHOFFBB97CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路二段91~120號,23.76,商,,,1080427,土地1建物2車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1031006,186.94,3,2,2,有,有,12250000,65529,坡道平面,0.0,0,,RPXRMLQLPHOFFBB86CA
北區,房地(土地+建物),臺中市北區篤行路90巷1~30號,44.06,商,,,1080602,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0701030,200.06,5,2,3,有,無,6750000,33740,,0.0,0,含增建或未登記建物。,RPSNMLRLPHOFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路三段21巷31~60號,29.0,住,,,1080603,土地1建物2車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831129,177.39,3,2,2,有,有,6980000,39348,坡道機械,0.0,0,2戶打通。,RPRNMLSKPHOFFBB58CA
北屯區,車位,臺中市北屯區軍福七路151~180號,2.89,住,,,1080606,土地0建物0車位1,,,其他,,,,25.55,0,0,0,有,無,1200000,,坡道平面,25.55,1200000,,RPRQMLQKPHOFFBB68CA
北區,房地(土地+建物),臺中市北區育樂街23巷1~30號,27.01,商,,,1080517,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680821,69.92,6,3,3,有,無,4500000,64359,,0.0,0,含增建或未登記建物。;,RPSNMLRKPHOFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段178巷31~60號,32.27,住,,,1080331,土地2建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060218,176.64,3,2,2,有,有,13200000,74728,坡道平面,23.16,0,,RPTTMLPKPHOFFBB09CA
北屯區,房地(土地+建物),臺中市北屯區旅順路二段241~270號,20.28,住,,,1080329,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711118,65.68,4,1,1,有,無,2500000,38063,,0.0,0,,RPSUMLPKPHOFFBB09CA
北區,房地(土地+建物)+車位,臺中市北區陝西路61~90號,17.98,住,,,1080610,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991223,141.21,3,2,2,有,有,11100000,77293,坡道機械,7.95,800000,,RPPNMLNKPHOFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區學士路271~300號,8.53,住,,,1080520,土地1建物1車位1,三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980805,137.57999999999998,3,2,2,有,無,10800000,78500,坡道機械,16.99,0,,RPROMLTJPHOFFBB68CA
北屯區,土地,陳平段2671~2700地號,7.0,住,,,1080606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,323120,46160,,0.0,0,,RPOOMLTJPHOFFBB38CA
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄一街181~210號,23.5,住,,,1080513,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820612,141.54,4,2,2,有,有,6660000,47054,坡道機械,0.0,0,,RPROMLKKPHOFFBB87CA
北區,房地(土地+建物),臺中市北區健行路481~510號,12.66,住,,,1080602,土地1建物1車位0,一層，二層，騎樓,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880401,131.75,1,2,2,有,有,14500000,110057,,0.0,0,含增建或未登記建物。;,RPUPMLKKPHOFFBB28CA
北屯區,土地,竹興段121~150地號,423.25,住,,,1080520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45450000,107383,,0.0,0,,RPVNMLTJPHOFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區旅順路二段421~450號,17.95,住,,,1080523,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830818,99.55,2,1,2,有,有,1000000,10045,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPORMLSJPHOFFBB58CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太和東街91~120號,16.5,住,,,1080531,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040306,107.98,2,2,1,有,有,6200000,57418,坡道機械,0.0,0,,RPROMLPJPHOFFBB28CA
